City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,Valid_AQI,AQI_Outlier,Year,Month,DayOfWeek,DayOfYear,Season,Target_AQI,AQI_Lag1,AQI_Lag2,AQI_Lag3,AQI_Lag7,AQI_Roll3,AQI_Roll7,PM2.5_Lag1,PM10_Lag1,NO2_Lag1,CO_Lag1,SO2_Lag1,O3_Lag1,AQI_Change1,PM25_Change1,Month_Sin,Month_Cos,DayOfYear_Sin,DayOfYear_Cos
Gurugram,2016-11-23,143.25,,8.01,10.14,,,,6.71,27.57,210.0,Poor,210.0,0,2016,11,2,328,Post-Monsoon,381.0,344.0,305.0,258.0,346.0,302.3333333333333,295.0,147.76,,10.13,,6.81,20.13,-134.0,-4.509999999999991,-0.5000000000000004,0.8660254037844384,-0.5978291414589552,0.801623551065242
Gurugram,2016-11-24,211.47,,7.83,10.17,,,,7.01,25.87,381.0,Very Poor,381.0,0,2016,11,3,329,Post-Monsoon,328.0,210.0,344.0,305.0,315.0,286.3333333333333,275.57142857142856,143.25,,10.14,,6.71,27.57,171.0,68.22,-0.5000000000000004,0.8660254037844384,-0.5839514998576998,0.8117885474764613
Gurugram,2016-11-25,144.36,,7.8,10.21,,,,1.74,44.26,328.0,Very Poor,328.0,0,2016,11,4,330,Post-Monsoon,232.0,381.0,210.0,344.0,201.0,311.6666666666667,285.0,211.47,,10.17,,7.01,25.87,-53.0,-67.10999999999999,-0.5000000000000004,0.8660254037844384,-0.5699010576127624,0.8217133225960589
Gurugram,2016-11-26,80.27,,7.87,10.24,,,,4.49,48.49,232.0,Poor,232.0,0,2016,11,5,331,Post-Monsoon,212.0,328.0,381.0,210.0,296.0,306.3333333333333,303.14285714285717,144.36,,10.21,,1.74,44.26,-96.0,-64.09000000000002,-0.5000000000000004,0.8660254037844384,-0.5556819724760489,0.8313949395234058
Gurugram,2016-11-27,80.99,,7.9,10.2,,,,3.42,44.77,212.0,Poor,212.0,0,2016,11,6,332,Post-Monsoon,121.0,232.0,328.0,381.0,258.0,313.6666666666667,294.0,80.27,,10.24,,4.49,48.49,-20.0,0.7199999999999989,-0.5000000000000004,0.8660254037844384,-0.5412984521036173,0.8408305333122887
Gurugram,2016-11-28,77.9,,7.89,10.18,,,,7.13,36.38,121.0,Moderate,121.0,0,2016,11,0,333,Post-Monsoon,324.0,212.0,232.0,328.0,305.0,257.3333333333333,287.42857142857144,80.99,,10.2,,3.42,44.77,-91.0,-3.089999999999989,-0.5000000000000004,0.8660254037844384,-0.5267547528105542,0.8500173118187018
Gurugram,2016-11-29,209.2,,8.01,10.15,,,,13.32,23.06,324.0,Very Poor,324.0,0,2016,11,1,334,Post-Monsoon,387.0,121.0,212.0,232.0,344.0,188.33333333333334,261.14285714285717,77.9,,10.18,,7.13,36.38,203.0,131.29999999999998,-0.5000000000000004,0.8660254037844384,-0.5120551783114646,0.8589525565270845
Gurugram,2016-11-30,234.89,,7.85,10.13,,,,5.22,8.75,387.0,Very Poor,387.0,0,2016,11,2,335,Post-Monsoon,359.0,324.0,121.0,212.0,210.0,219.0,258.2857142857143,209.2,,10.15,,13.32,23.06,63.0,25.689999999999998,-0.5000000000000004,0.8660254037844384,-0.4972040784469378,0.8676336233547726
Gurugram,2016-12-01,199.76,,7.83,10.13,,,,3.7,5.82,359.0,Very Poor,359.0,0,2016,12,3,336,Winter,387.0,387.0,324.0,121.0,381.0,277.3333333333333,283.57142857142856,234.89,,10.13,,5.22,8.75,-28.0,-35.129999999999995,-2.4492935982947064e-16,1.0,-0.4822058478963526,0.8760579434344281
Gurugram,2016-12-04,459.52,,7.2,10.24,,,,37.32,0.89,,,,0,2016,12,6,339,Winter,421.0,,387.0,359.0,212.0,,,,,,,,,,,-2.4492935982947064e-16,1.0,-0.4363729641045924,0.8997658785476209
Gurugram,2016-12-05,252.46,,7.89,10.14,,,,12.73,15.31,421.0,Severe,421.0,0,2016,12,0,340,Winter,419.0,,,387.0,121.0,,,459.52,,10.24,,37.32,0.89,,-207.05999999999997,-2.4492935982947064e-16,1.0,-0.42083100859565564,0.9071390534005044
Gurugram,2016-12-06,304.69,,7.74,10.15,,,,9.86,13.49,419.0,Severe,419.0,0,2016,12,1,341,Winter,468.0,421.0,,,324.0,,,252.46,,10.14,,12.73,15.31,-2.0,52.22999999999999,-2.4492935982947064e-16,1.0,-0.4051645224207563,0.9142437912130223
Gurugram,2016-12-07,346.74,,7.94,10.16,,,,4.99,11.71,468.0,Severe,468.0,0,2016,12,2,342,Winter,411.0,419.0,421.0,,387.0,,,304.69,,10.15,,9.86,13.49,49.0,42.05000000000001,-2.4492935982947064e-16,1.0,-0.3893781415452015,0.9210779895789526
Gurugram,2016-12-08,161.45,,7.88,10.19,,,,4.18,6.13,411.0,Severe,411.0,0,2016,12,3,343,Winter,360.0,468.0,419.0,421.0,359.0,436.0,,346.74,,10.16,,4.99,11.71,-57.0,-185.29000000000002,-2.4492935982947064e-16,1.0,-0.37347653741307074,0.9276396261490467
Gurugram,2016-12-09,228.9,,7.9,10.34,,,,6.83,15.43,360.0,Very Poor,360.0,0,2016,12,4,344,Winter,368.0,411.0,468.0,419.0,387.0,432.6666666666667,,161.45,,10.19,,4.18,6.13,-51.0,67.45000000000002,-2.4492935982947064e-16,1.0,-0.3574644155648614,0.9339267592294762
Gurugram,2016-12-10,162.03,,7.87,10.34,,,,3.24,11.3,368.0,Very Poor,368.0,0,2016,12,5,345,Winter,313.0,360.0,411.0,468.0,,413.0,,228.9,,10.34,,6.83,15.43,8.0,-66.87,-2.4492935982947064e-16,1.0,-0.34134651424503615,0.9399375283564133
Gurugram,2016-12-11,139.54,,7.83,10.44,,,,8.57,13.18,313.0,Very Poor,313.0,0,2016,12,6,346,Winter,357.0,368.0,360.0,411.0,,379.6666666666667,,162.03,,10.34,,3.24,11.3,-55.0,-22.49000000000001,-2.4492935982947064e-16,1.0,-0.3251276029999093,0.9456701548465688
Gurugram,2016-12-12,199.98,,7.94,10.4,,,,9.96,11.54,357.0,Very Poor,357.0,0,2016,12,0,347,Winter,355.0,313.0,368.0,360.0,421.0,347.0,394.2857142857143,139.54,,10.44,,8.57,13.18,44.0,60.44,-2.4492935982947064e-16,1.0,-0.30881248126625377,0.9511229423235357
Gurugram,2016-12-13,188.7,,7.99,10.46,,,,7.37,12.06,355.0,Very Poor,355.0,0,2016,12,1,348,Winter,319.0,357.0,313.0,368.0,419.0,346.0,385.14285714285717,199.98,,10.4,,9.96,11.54,-2.0,-11.280000000000001,-2.4492935982947064e-16,1.0,-0.29240597695107734,0.9562942772197719
Gurugram,2016-12-14,121.62,,7.95,10.56,,,,2.45,14.79,319.0,Very Poor,319.0,0,2016,12,2,349,Winter,253.0,355.0,357.0,313.0,468.0,341.6666666666667,376.0,188.7,,10.46,,7.37,12.06,-36.0,-67.07999999999998,-2.4492935982947064e-16,1.0,-0.27591294500296043,0.9611826292540837
Gurugram,2016-12-15,116.09,,7.79,10.76,,,,5.19,18.66,253.0,Poor,253.0,0,2016,12,3,350,Winter,346.0,319.0,355.0,357.0,411.0,343.6666666666667,354.7142857142857,121.62,,10.56,,2.45,14.79,-66.0,-5.530000000000001,-2.4492935982947064e-16,1.0,-0.2593382659754056,0.9657865518844574
Gurugram,2016-12-16,217.65,,7.8,10.74,,,,10.36,18.09,346.0,Very Poor,346.0,0,2016,12,4,351,Winter,390.0,253.0,319.0,355.0,360.0,309.0,332.14285714285717,116.09,,10.76,,5.19,18.66,93.0,101.56,-2.4492935982947064e-16,1.0,-0.2426868445825954,0.9701046827361175
Gurugram,2016-12-17,228.15,,7.86,10.77,,,,3.98,19.12,390.0,Very Poor,390.0,0,2016,12,5,352,Winter,361.0,346.0,253.0,319.0,368.0,306.0,330.14285714285717,217.65,,10.74,,10.36,18.09,44.0,10.5,-2.4492935982947064e-16,1.0,-0.22596360824801906,0.974135744004672
Gurugram,2016-12-18,197.63,,7.93,10.98,,,,3.91,21.9,361.0,Very Poor,361.0,0,2016,12,6,353,Winter,374.0,390.0,346.0,253.0,313.0,329.6666666666667,333.2857142857143,228.15,,10.77,,3.98,19.12,-29.0,-30.52000000000001,-2.4492935982947064e-16,1.0,-0.20917350564635637,0.9778785428342386
Gurugram,2016-12-19,216.69,,7.88,11.02,,,,4.17,22.04,374.0,Very Poor,374.0,0,2016,12,0,354,Winter,331.0,361.0,390.0,346.0,357.0,365.6666666666667,340.14285714285717,197.63,,10.98,,3.91,21.9,13.0,19.060000000000002,-2.4492935982947064e-16,1.0,-0.19232150523909483,0.9813319716704275
Gurugram,2016-12-20,140.04,,7.89,11.52,,,1.45,2.85,37.38,331.0,Very Poor,331.0,0,2016,12,1,355,Winter,265.0,374.0,361.0,390.0,355.0,375.0,342.57142857142856,216.69,,11.02,,4.17,22.04,-43.0,-76.65,-2.4492935982947064e-16,1.0,-0.17541259380427843,0.9844950085880858
Gurugram,2016-12-21,91.71,,7.94,11.66,,,6.32,2.65,35.81,265.0,Poor,265.0,0,2016,12,2,356,Winter,291.0,331.0,374.0,361.0,319.0,355.3333333333333,339.14285714285717,140.04,,11.52,1.45,2.85,37.38,-66.0,-48.33,-2.4492935982947064e-16,1.0,-0.15845177496083632,0.9873667175937016
Gurugram,2016-12-22,127.38,,7.94,11.2,,,16.75,6.08,23.1,291.0,Poor,291.0,0,2016,12,3,357,Winter,421.0,265.0,331.0,374.0,253.0,323.3333333333333,331.42857142857144,91.71,,11.66,6.32,2.65,35.81,26.0,35.67,-2.4492935982947064e-16,1.0,-0.14144406768794202,0.9899462489023779
Gurugram,2016-12-23,324.42,,7.91,10.83,,,19.8,13.69,16.49,421.0,Severe,421.0,0,2016,12,4,358,Winter,498.0,291.0,265.0,331.0,346.0,295.6666666666667,336.85714285714283,127.38,,11.2,16.75,6.08,23.1,130.0,197.04000000000002,-2.4492935982947064e-16,1.0,-0.12439450483979998,0.9922328391893008
Gurugram,2016-12-24,348.57,,7.9,11.2,,,14.04,5.83,23.56,498.0,Severe,498.0,0,2016,12,5,359,Winter,399.0,421.0,291.0,265.0,390.0,325.6666666666667,347.57142857142856,324.42,,10.83,19.8,13.69,16.49,77.0,24.149999999999977,-2.4492935982947064e-16,1.0,-0.10730813165636247,0.9942258118156161
Gurugram,2016-12-26,177.88,,9.13,10.93,,,14.84,27.42,22.94,,,,0,2016,12,0,361,Winter,379.0,399.0,498.0,421.0,374.0,439.3333333333333,368.42857142857144,207.85,,10.58,,1.74,13.46,,-29.97,-2.4492935982947064e-16,1.0,-0.07304518821104743,0.9973286321364752
Gurugram,2016-12-27,247.81,,8.57,10.86,,,14.55,10.91,19.75,379.0,Very Poor,379.0,0,2016,12,1,362,Winter,483.0,,399.0,498.0,331.0,,,177.88,,10.93,14.84,27.42,22.94,,69.93,-2.4492935982947064e-16,1.0,-0.05587875690537313,0.9984375616565666
Gurugram,2016-12-28,393.63,,7.87,10.57,,,27.56,10.53,10.87,483.0,Severe,483.0,0,2016,12,2,363,Winter,468.0,379.0,,399.0,265.0,,,247.81,,10.86,14.55,10.91,19.75,104.0,145.82,-2.4492935982947064e-16,1.0,-0.03869579017652689,0.9992510374388481
Gurugram,2016-12-29,307.44,,7.88,10.65,,,27.7,4.21,13.25,468.0,Severe,468.0,0,2016,12,3,364,Winter,421.0,483.0,379.0,,291.0,,,393.63,,10.57,27.56,10.53,10.87,-15.0,-86.19,-2.4492935982947064e-16,1.0,-0.021501372740813793,0.999768818762748
Gurugram,2016-12-30,249.77,,7.99,10.26,,,26.76,3.54,5.08,421.0,Severe,421.0,0,2016,12,4,365,Winter,394.0,468.0,483.0,379.0,421.0,443.3333333333333,,307.44,,10.65,27.7,4.21,13.25,-47.0,-57.66999999999999,-2.4492935982947064e-16,1.0,-0.004300592702981974,0.9999907524084426
Gurugram,2016-12-31,203.77,,7.68,10.43,,,23.77,4.6,7.32,394.0,Very Poor,394.0,0,2016,12,5,366,Winter,385.0,421.0,468.0,483.0,498.0,457.3333333333333,,249.77,,10.26,26.76,3.54,5.08,-27.0,-46.0,-2.4492935982947064e-16,1.0,0.012901459949419653,0.9999167727021953
Gurugram,2017-01-01,216.51,,7.89,10.67,,,21.61,7.48,13.66,385.0,Very Poor,385.0,0,2017,1,6,1,Winter,459.0,394.0,421.0,468.0,399.0,427.6666666666667,,203.77,,10.43,23.77,4.6,7.32,-9.0,12.73999999999998,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735
Gurugram,2017-01-02,349.97,,7.92,10.29,,,39.8,9.92,6.82,459.0,Severe,459.0,0,2017,1,0,2,Winter,446.0,385.0,394.0,421.0,,400.0,,216.51,,10.67,21.61,7.48,13.66,74.0,133.46000000000004,0.49999999999999994,0.8660254037844387,0.03439806061360801,0.9994082116062598
Gurugram,2017-01-03,276.39,,9.43,10.39,,,29.94,9.69,7.21,446.0,Severe,446.0,0,2017,1,1,3,Winter,490.0,459.0,385.0,394.0,379.0,412.6666666666667,427.0,349.97,,10.29,39.8,9.92,6.82,-13.0,-73.58000000000004,0.49999999999999994,0.8660254037844387,0.051584366869408364,0.9986686402879997
Gurugram,2017-01-04,343.01,,9.56,10.57,,,22.53,8.46,8.79,490.0,Severe,490.0,0,2017,1,2,4,Winter,409.0,446.0,459.0,385.0,483.0,430.0,436.57142857142856,276.39,,10.39,29.94,9.69,7.21,44.0,66.62,0.49999999999999994,0.8660254037844387,0.06875540848113941,0.9976335468520451
Gurugram,2017-01-05,248.09,,2.98,10.52,,,22.65,5.83,13.19,409.0,Severe,409.0,0,2017,1,3,5,Winter,409.0,490.0,446.0,459.0,468.0,465.0,437.57142857142856,343.01,,10.57,22.53,8.46,8.79,-81.0,-94.91999999999999,0.49999999999999994,0.8660254037844387,0.08590610426133272,0.9963032375991965
Gurugram,2017-01-06,229.34,,3.79,10.36,,,20.75,4.0,12.72,409.0,Severe,409.0,0,2017,1,4,6,Winter,367.0,409.0,490.0,446.0,421.0,448.3333333333333,429.14285714285717,248.09,,10.52,22.65,5.83,13.19,0.0,-18.75,0.49999999999999994,0.8660254037844387,0.10303137904317879,0.9946781061893646
Gurugram,2017-01-07,190.41,,4.02,10.34,,,23.21,5.4,4.12,367.0,Very Poor,367.0,0,2017,1,5,7,Winter,357.0,409.0,409.0,490.0,394.0,436.0,427.42857142857144,229.34,,10.36,20.75,4.0,12.72,-42.0,-38.93000000000001,0.49999999999999994,0.8660254037844387,0.1201261651823505,0.9927586335250793
Gurugram,2017-01-08,179.39,,5.22,10.22,,,15.95,4.16,16.58,357.0,Very Poor,357.0,0,2017,1,6,8,Winter,361.0,367.0,409.0,409.0,385.0,395.0,423.57142857142856,190.41,,10.34,23.21,5.4,4.12,-10.0,-11.02000000000001,0.49999999999999994,0.8660254037844387,0.13718540405660057,0.9905453876091833
Gurugram,2017-01-09,177.05,,4.94,10.23,,,19.9,6.26,12.16,361.0,Very Poor,361.0,0,2017,1,0,9,Winter,374.0,357.0,367.0,409.0,459.0,377.6666666666667,419.57142857142856,179.39,,10.22,15.95,4.16,16.58,4.0,-2.339999999999975,0.49999999999999994,0.8660254037844387,0.1542040475626894,0.988039023376751
Gurugram,2017-01-10,192.79,,4.9,10.25,,,16.17,3.57,21.26,374.0,Very Poor,374.0,0,2017,1,1,10,Winter,365.0,361.0,357.0,367.0,446.0,361.6666666666667,405.57142857142856,177.05,,10.23,19.9,6.26,12.16,13.0,15.73999999999998,0.49999999999999994,0.8660254037844387,0.17117705961019986,0.985240282501282
Gurugram,2017-01-11,224.34,,3.91,10.37,,,16.73,5.64,22.79,365.0,Very Poor,365.0,0,2017,1,2,11,Winter,431.0,374.0,361.0,357.0,490.0,364.0,395.2857142857143,192.79,,10.25,16.17,3.57,21.26,-9.0,31.55000000000001,0.49999999999999994,0.8660254037844387,0.18809941761179758,0.9821499931752291
Gurugram,2017-01-12,287.49,,3.19,10.56,,,21.5,6.3,20.84,431.0,Severe,431.0,0,2017,1,3,12,Winter,472.0,365.0,374.0,361.0,409.0,366.6666666666667,377.42857142857144,224.34,,10.37,16.73,5.64,22.79,66.0,63.150000000000006,0.49999999999999994,0.8660254037844387,0.20496611396949532,0.9787690698649216
Gurugram,2017-01-14,428.88,,3.02,10.77,,,28.01,8.33,15.19,531.0,Severe,,1,2017,1,5,14,Winter,461.0,472.0,431.0,365.0,367.0,422.6666666666667,389.57142857142856,367.86,,10.64,23.94,6.32,18.91,,61.01999999999998,0.49999999999999994,0.8660254037844387,0.23851257519407648,0.9711394088771653
Gurugram,2017-01-15,256.67,,2.72,10.56,,,20.58,8.74,15.54,461.0,Severe,461.0,0,2017,1,6,15,Winter,402.0,,472.0,431.0,357.0,,,428.88,,10.77,28.01,8.33,15.19,,-172.20999999999998,0.49999999999999994,0.8660254037844387,0.2551824131233728,0.9668929289391521
Gurugram,2017-01-16,223.16,,4.47,15.47,,,12.8,6.65,14.5,402.0,Severe,402.0,0,2017,1,0,16,Winter,345.0,461.0,,472.0,361.0,,,256.67,,10.56,20.58,8.74,15.54,-59.0,-33.51000000000002,0.49999999999999994,0.8660254037844387,0.2717767384711357,0.9623603298276545
Gurugram,2017-01-17,158.05,,5.38,10.25,,,0.64,4.7,14.22,345.0,Very Poor,345.0,0,2017,1,1,17,Winter,380.0,402.0,461.0,,374.0,,,223.16,,15.47,12.8,6.65,14.5,-57.0,-65.10999999999999,0.49999999999999994,0.8660254037844387,0.2882906407095177,0.9575429528116719
Gurugram,2017-01-18,251.06,,2.56,10.46,,,0.9,7.66,11.53,380.0,Very Poor,380.0,0,2017,1,2,18,Winter,393.0,345.0,402.0,461.0,365.0,402.6666666666667,,158.05,,10.25,0.64,4.7,14.22,35.0,93.00999999999999,0.49999999999999994,0.8660254037844387,0.3047192331091634,0.9524422234305676
Gurugram,2017-01-19,123.78,,6.31,10.18,,,0.71,5.61,12.11,393.0,Very Poor,393.0,0,2017,1,3,19,Winter,302.0,380.0,345.0,402.0,431.0,375.6666666666667,,251.06,,10.46,0.9,7.66,11.53,13.0,-127.28,0.49999999999999994,0.8660254037844387,0.321057654185271,0.9470596510722283
Gurugram,2017-01-22,217.2,,12.1,9.22,,,1.17,21.12,14.48,,,,0,2017,1,6,22,Winter,345.0,,302.0,393.0,461.0,,,224.77,,16.08,0.87,17.76,24.98,,-7.570000000000022,0.49999999999999994,0.8660254037844387,0.3694836834473831,0.9292372181882051
Gurugram,2017-01-23,148.95,,6.19,9.51,,,1.0,10.91,12.56,345.0,Very Poor,345.0,0,2017,1,0,23,Winter,346.0,,,302.0,402.0,,,217.2,,9.22,1.17,21.12,14.48,,-68.25,0.49999999999999994,0.8660254037844387,0.38541335945432564,0.9227440286201427
Gurugram,2017-01-24,243.66,,4.68,7.64,,,1.28,11.42,13.28,346.0,Very Poor,346.0,0,2017,1,1,24,Winter,404.0,345.0,,,345.0,,,148.95,,9.51,1.0,10.91,12.56,1.0,94.71000000000001,0.49999999999999994,0.8660254037844387,0.4012289854475009,0.9159777842484877
Gurugram,2017-01-27,114.14,,7.27,9.68,,,0.61,3.3,16.15,,,,0,2017,1,4,27,Winter,248.0,,404.0,346.0,302.0,,,,,,,,,,,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876
Gurugram,2017-01-28,104.16,,7.21,9.98,,,0.6,4.06,15.84,248.0,Poor,248.0,0,2017,1,5,28,Winter,260.0,,,404.0,,,,114.14,,9.68,0.61,3.3,16.15,,-9.980000000000004,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858
Gurugram,2017-01-29,119.53,,6.44,9.58,,,0.67,5.17,19.08,260.0,Poor,260.0,0,2017,1,6,29,Winter,335.0,248.0,,,,,,104.16,,9.98,0.6,4.06,15.84,12.0,15.370000000000005,0.49999999999999994,0.8660254037844387,0.4784338202547012,0.8781236129591848
Gurugram,2017-01-30,177.67,,5.5,7.8,,,0.9,5.67,14.05,335.0,Very Poor,335.0,0,2017,1,0,30,Winter,370.0,260.0,248.0,,345.0,,,119.53,,9.58,0.67,5.17,19.08,75.0,58.139999999999986,0.49999999999999994,0.8660254037844387,0.49346814167723735,0.8697638720650646
Gurugram,2017-01-31,232.03,,3.12,6.61,,,1.12,8.51,19.23,370.0,Very Poor,370.0,0,2017,1,1,31,Winter,369.0,335.0,260.0,248.0,346.0,281.0,,177.67,,7.8,0.9,5.67,14.05,35.0,54.360000000000014,0.49999999999999994,0.8660254037844387,0.5083564379375122,0.8611467540480452
Gurugram,2017-02-02,293.59,,28.69,40.59,,,0.39,15.41,4.36,,,,0,2017,2,3,33,Winter,443.0,369.0,370.0,335.0,,358.0,,168.39,,8.65,0.76,4.34,2.71,,125.19999999999999,0.8660254037844386,0.5000000000000001,0.5376773767406141,0.8431506618282
Gurugram,2017-02-03,289.36,,195.71,362.21,,,1.16,11.09,17.89,443.0,Severe,443.0,0,2017,2,4,34,Winter,395.0,,369.0,370.0,,,,293.59,,40.59,0.39,15.41,4.36,,-4.229999999999961,0.8660254037844386,0.5000000000000001,0.5521013427459208,0.8337770129585915
Gurugram,2017-02-04,197.89,,42.75,24.41,,,0.75,4.24,28.8,395.0,Very Poor,395.0,0,2017,2,5,35,Winter,333.0,443.0,,369.0,248.0,,,289.36,,362.21,1.16,11.09,17.89,-48.0,-91.47000000000003,0.8660254037844386,0.5000000000000001,0.5663619330814524,0.8241566360566663
Gurugram,2017-02-05,157.03,,14.04,11.41,,,0.71,3.08,34.33,333.0,Very Poor,333.0,0,2017,2,6,36,Winter,325.0,395.0,443.0,,260.0,,,197.89,,24.41,0.75,4.24,28.8,-62.0,-40.859999999999985,0.8660254037844386,0.5000000000000001,0.580454927809098,0.8142923779467267
Gurugram,2017-02-06,135.66,,7.88,11.2,,,0.73,5.49,21.4,325.0,Very Poor,325.0,0,2017,2,0,37,Winter,299.0,333.0,395.0,443.0,335.0,390.3333333333333,,157.03,,11.41,0.71,3.08,34.33,-8.0,-21.370000000000005,0.8660254037844386,0.5000000000000001,0.5943761565849831,0.804187157621448
Gurugram,2017-02-07,118.32,,4.47,9.24,,,0.62,4.08,32.85,299.0,Poor,299.0,0,2017,2,1,38,Winter,330.0,325.0,333.0,395.0,370.0,351.0,,135.66,,11.2,0.73,5.49,21.4,-26.0,-17.340000000000003,0.8660254037844386,0.5000000000000001,0.6081214998935418,0.7938439653781019
Gurugram,2017-02-08,184.47,,6.09,7.39,,,0.81,6.74,23.38,330.0,Very Poor,330.0,0,2017,2,2,39,Winter,354.0,299.0,325.0,333.0,369.0,319.0,,118.32,,9.24,0.62,4.08,32.85,31.0,66.15,0.8660254037844386,0.5000000000000001,0.6216868902665479,0.7832658619336791
Gurugram,2017-02-09,196.09,,5.21,7.38,,,0.76,7.01,28.66,354.0,Very Poor,354.0,0,2017,2,3,40,Winter,338.0,330.0,299.0,325.0,,318.0,,184.47,,7.39,0.81,6.74,23.38,24.0,11.620000000000005,0.8660254037844386,0.5000000000000001,0.6350683134867438,0.7724559775191742
Gurugram,2017-02-10,151.15,,6.84,9.52,,,0.67,3.49,33.01,338.0,Very Poor,338.0,0,2017,2,4,41,Winter,332.0,354.0,330.0,299.0,443.0,327.6666666666667,354.14285714285717,196.09,,7.38,0.76,7.01,28.66,-16.0,-44.94,0.8660254037844386,0.5000000000000001,0.6482618097757122,0.7614175109532997
Gurugram,2017-02-11,156.03,,4.85,8.08,,,0.73,5.36,27.57,332.0,Very Poor,332.0,0,2017,2,5,42,Winter,359.0,338.0,354.0,330.0,395.0,340.6666666666667,339.14285714285717,151.15,,9.52,0.67,3.49,33.01,-6.0,4.8799999999999955,0.8660254037844386,0.5000000000000001,0.6612634749656386,0.7501537286959042
Gurugram,2017-02-12,239.49,,5.16,5.92,,,0.89,8.62,33.06,359.0,Very Poor,359.0,0,2017,2,6,43,Winter,368.0,332.0,338.0,354.0,333.0,341.3333333333333,330.14285714285717,156.03,,8.08,0.73,5.36,27.57,27.0,83.46000000000001,0.8660254037844386,0.5000000000000001,0.6740694616546161,0.7386679638813748
Gurugram,2017-02-13,182.88,,6.77,7.82,,,0.71,5.05,33.96,368.0,Very Poor,368.0,0,2017,2,0,44,Winter,346.0,359.0,332.0,338.0,325.0,343.0,333.85714285714283,239.49,,5.92,0.89,8.62,33.06,9.0,-56.610000000000014,0.8660254037844386,0.5000000000000001,0.6866759803451553,0.726963615332308
Gurugram,2017-02-14,183.99,,5.34,7.14,,,0.72,5.27,39.27,346.0,Very Poor,346.0,0,2017,2,1,45,Winter,336.0,368.0,359.0,332.0,299.0,353.0,340.0,182.88,,7.82,0.71,5.05,33.96,-22.0,1.1100000000000136,0.8660254037844386,0.5000000000000001,0.6990793005655562,0.7150441465537444
Gurugram,2017-02-15,151.33,,3.03,5.38,,,0.71,6.71,30.31,336.0,Very Poor,336.0,0,2017,2,2,46,Winter,331.0,346.0,368.0,359.0,330.0,357.6666666666667,346.7142857142857,183.99,,7.14,0.72,5.27,39.27,-10.0,-32.66,0.8660254037844386,0.5000000000000001,0.7112757519738152,0.7029130847082615
Gurugram,2017-02-16,159.14,,2.5,7.12,,,0.7,5.18,33.27,331.0,Very Poor,331.0,0,2017,2,3,47,Winter,312.0,336.0,346.0,368.0,354.0,350.0,347.57142857142856,151.33,,5.38,0.71,6.71,30.31,-5.0,7.809999999999974,0.8660254037844386,0.5000000000000001,0.7232617254437388,0.6905740195722293
Gurugram,2017-02-17,115.48,,3.69,6.89,,,0.64,4.62,25.0,312.0,Very Poor,312.0,0,2017,2,4,48,Winter,217.0,331.0,336.0,346.0,338.0,337.6666666666667,344.2857142857143,159.14,,7.12,0.7,5.18,33.27,-19.0,-43.65999999999998,0.8660254037844386,0.5000000000000001,0.7350336741329413,0.6780306024735382
Gurugram,2017-02-18,92.14,,4.23,6.66,,,0.77,5.39,25.44,217.0,Poor,217.0,0,2017,2,5,49,Winter,269.0,312.0,331.0,336.0,332.0,326.3333333333333,340.57142857142856,115.48,,6.89,0.64,4.62,25.0,-95.0,-23.340000000000003,0.8660254037844386,0.5000000000000001,0.746588114532413,0.6652865452111116
Gurugram,2017-02-19,120.21,,5.04,5.67,,,0.87,6.1,24.14,269.0,Poor,269.0,0,2017,2,6,50,Winter,312.0,217.0,312.0,331.0,359.0,286.6666666666667,324.14285714285717,92.14,,6.66,0.77,5.39,25.44,52.0,28.069999999999993,0.8660254037844386,0.5000000000000001,0.7579216274973472,0.6523456189565257
Gurugram,2017-02-20,137.97,,8.05,5.26,,,0.87,6.12,15.11,312.0,Very Poor,312.0,0,2017,2,0,51,Winter,230.0,269.0,217.0,312.0,368.0,266.0,311.2857142857143,120.21,,5.67,0.87,6.1,24.14,43.0,17.760000000000005,0.8660254037844386,0.5000000000000001,0.7690308592589181,0.6392116531380588
Gurugram,2017-02-21,85.41,,4.87,7.78,,,0.72,4.79,37.2,230.0,Poor,230.0,0,2017,2,1,52,Winter,276.0,312.0,269.0,217.0,346.0,266.0,303.2857142857143,137.97,,5.26,0.87,6.12,15.11,-82.0,-52.56,0.8660254037844386,0.5000000000000001,0.7799125224167177,0.6258885343075018
Gurugram,2017-02-22,121.12,,3.33,5.85,,,0.81,9.51,36.44,276.0,Poor,276.0,0,2017,2,2,53,Winter,202.0,230.0,312.0,269.0,336.0,270.3333333333333,286.7142857142857,85.41,,7.78,0.72,4.79,37.2,46.0,35.71000000000001,0.8660254037844386,0.5000000000000001,0.7905633969115482,0.612380204990065
Gurugram,2017-02-25,85.23,,25.46,19.63,,,0.16,11.46,63.65,,,,0,2017,2,5,56,Winter,215.0,,202.0,276.0,217.0,,,,,,,,,,,0.8660254037844386,0.5000000000000001,0.8211001178128892,0.5707841943569036
